Topology	T2	T1
BCA	2.100463867188	2.59214091301
ABC	1.424218297005	1.502329230309
ABC	0.948570489883	1.7891179323195
ABC	1.24022269249	1.5622445344925
ABC	0.734218239784	1.995155215263
ABC	0.767687678337	1.855805397034
ACB	1.603891015053	2.6122500896455
ABC	1.007503271103	1.652020215988
ABC	0.712788641453	1.5959918498995
ABC	0.698024988174	2.8133225440975
ABC	0.652427554131	1.4480491876605
ACB	1.475904345512	1.576583743095
ACB	1.835471272469	2.3780627250675
ABC	0.938805103302	1.67870092392
ACB	1.554473996162	1.780080795288
ABC	1.020518302917	1.525924801826
ABC	0.94389373064	1.7560634613035
ABC	0.950699388981	1.845471382141
ABC	1.276549458504	1.96530520916
ABC	1.575367212296	1.6465297937395
ACB	1.560745000839	1.6548327207565
ABC	0.916436254978	1.6061923503875
ABC	1.025824785233	2.7414889335635
ABC	0.708866178989	2.12218979001
ABC	0.793583095074	2.595247715712
ABC	1.546887993813	1.6004793643955
ABC	0.960433542728	2.077316075563
ABC	0.607637703419	1.8128085434435
ABC	1.387243747711	2.682765722275
ACB	1.884169101715	2.582622528076
ABC	1.324498414993	2.0448782444
ACB	1.515579462051	3.7035369873045
ABC	0.710717499256	1.955088943243
ABC	0.648697972298	1.5810762643815
ABC	0.833857059479	2.161742448807
ABC	0.599612653255	1.572315454483
ABC	1.117291927338	2.2910397052765
ACB	1.596847653389	1.711084246635
ABC	0.595177829266	1.689752310515
ABC	0.928530991077	1.8605865240095
ABC	0.587867379189	1.6049505472185
ACB	1.626515626907	1.6972374916075
ABC	0.820987343788	1.6993314027785
ABC	0.955881953239	1.896096587181
ACB	1.551329374313	1.6380224227905
ABC	0.701198816299	1.6833399534225
ABC	0.610861897469	1.7935860157015
ABC	1.797228813171	1.965078115463
ABC	1.285657644272	1.516372323036
ABC	0.78239440918	1.63124024868
ABC	0.984342753887	1.793249964714
ABC	1.137422323227	2.156719446182
ABC	0.598790168762	1.6264111995695
ABC	0.649980425835	1.933772683144
ABC	0.816685438156	1.482459902763
ABC	0.579080283642	1.7570903003215
ABC	2.103634357452	2.6677186489105
ABC	0.611194849014	1.839121341705
ABC	1.195865988731	3.0210897922515
ABC	1.189267158508	1.9269070625305
ABC	1.020180821419	2.266082048416
ABC	0.781943738461	1.6829832792285
ABC	0.685586750507	2.223006278276
ABC	0.856381475925	2.1824028789995
ABC	0.894344985485	2.4842202365395
ABC	0.651143074036	1.7050651311875
ABC	0.833181619644	3.722084760666
ABC	1.112379312515	1.535295963287
ABC	0.797394573689	2.1764519512655
ABC	0.625022888184	2.0817806720735
ABC	0.950947999954	1.752365231514
ABC	1.420687437057	2.5986359119415
ABC	1.219284176826	1.931164860725
ABC	0.933041989803	2.0346350371835
ACB	1.523455023766	1.922014832497
ABC	0.847584664822	1.4826908111575
ABC	0.780306398869	1.5855267047885
BCA	2.104797840118	2.351048469543
BCA	1.500159978867	1.752226471901
ABC	0.866433501244	3.8280872702605
ABC	1.115301609039	1.455310106277
ABC	0.869781851768	2.086628437042
ACB	1.499799132347	2.077125310898
ABC	1.20647752285	1.684554815292
ABC	1.019866585732	2.7427680492405
ABC	1.312460660934	2.132679700851
ABC	1.231169939041	1.821398019791
ACB	1.921222686768	2.1456379890445
ABC	0.947881102562	1.453417539597
ABC	0.658236265182	1.621688723564
ABC	0.761256814003	1.497100710869
ABC	1.385434865952	1.511685729027
ABC	0.688099980354	1.750228643417
ABC	1.052302360535	3.142418622971
ABC	0.821507573128	2.128261804581
ABC	1.27684879303	2.427511453629
ACB	1.475996732712	2.1367230415345
ABC	1.017578244209	1.7669633626935
ABC	0.791929543018	1.7350306510925
ABC	1.449184894562	1.770627856255
ABC	1.554639697075	3.542055130005
ABC	0.843154489994	2.3990145027635
ABC	0.797996640205	2.1022429466245
ABC	0.74263805151	2.020256251097
ABC	0.631602406502	1.718234181404
ABC	0.605619072914	1.445814013481
ABC	1.25049161911	1.513146996498
ABC	1.172183394432	1.469901442528
ABC	1.554949879646	1.5895661115645
ABC	0.733831346035	1.941219717264
ABC	0.60375893116	1.920788168907
ACB	1.5620418787	2.119129657745
ABC	0.614051163197	1.5497035980225
ABC	1.282861590385	2.985857725143
ABC	0.639266908169	1.635096073151
ABC	1.190925836563	2.682279109955
ABC	0.817459344864	1.464651823044
ABC	0.783232152462	2.185008019209
BCA	1.696707606316	2.105737924576
ABC	1.366285920143	1.566756606102
ABC	0.812438249588	1.468556880951
ABC	0.627203583717	2.8607254624365
ABC	1.228559017181	1.568483829498
BCA	1.496607661247	1.9416066408155
ACB	1.449711680412	1.6507140398025
ABC	0.679790139198	1.609145760536
ABC	1.392123818398	1.614202618599
ABC	0.815418243408	2.1516671180725
ABC	0.930626869202	1.786545395851
ABC	0.623357653618	2.09624171257
ACB	2.220520734787	2.244822263718
BCA	2.182964086533	2.186291217804
ABC	1.560603380203	2.106526851654
ABC	1.375600218773	2.317013025284
ABC	1.36335504055	1.6627250909805
ABC	1.170735359192	1.765832424164
ABC	0.831888079643	1.63217484951
ABC	0.740617632866	1.973371863365
BCA	1.620841026306	2.057979345322
ABC	1.047357320786	1.557947635651
ABC	0.625118851662	2.39258313179
ABC	1.22753059864	1.590215921402
ABC	2.109205007553	2.467312097549
ABC	1.462192177773	3.440646886826
ABC	0.849627614021	1.5151386260985
ABC	0.657187223434	1.696494936943
ABC	0.995968997478	1.5542715787885
ABC	1.471420884132	1.688832044601
ABC	0.725568473339	1.7616564929485
ABC	0.718697547913	2.2165446281435
ABC	0.803680360317	1.66594004631
ABC	0.815481603146	2.311646431685
ABC	0.605261087418	1.6484738588335
ABC	1.066676735878	1.649595856667
ABC	0.834657132626	1.889507442713
ABC	1.137342453003	2.135256052017
ABC	1.008149862289	1.8814352750775
ABC	1.375178456306	1.9837692975995
ACB	1.487723350525	3.066852807999
ABC	0.577848434448	2.230794429779
ABC	0.728846549988	2.103847503662
ABC	1.317699193954	1.918440341949
ABC	0.655232429504	1.605090856552
ABC	0.892862915993	1.580667257309
ABC	0.718240082264	1.8280850350855
ABC	0.630811810493	1.707524657249
ABC	0.774253964424	1.630306601524
ABC	0.754605770111	2.023765563965
ABC	1.316207885742	1.742838382721
ABC	0.679474890232	2.3770788013935
ABC	0.718689084053	1.541519284248
ABC	0.85332095623	1.46166741848
ABC	1.073567032814	1.541222572327
ABC	0.923591315746	1.475275635719
ABC	1.203968644142	2.429219007492
ABC	0.95564031601	2.300904273987
ABC	0.954763829708	1.5782569646835
ABC	0.752859652042	1.653849720955
ABC	0.763663649559	3.9602234959605
ACB	1.924448490143	2.563729286194
ABC	0.611239492893	2.7233603298665
ABC	0.644534468651	1.544885277748
ABC	0.929012775421	1.545422911644
ABC	0.899319767952	1.777472496033
ABC	0.824930608273	1.7933781147005
ABC	1.072664141655	1.517520666122
ABC	0.910660862923	1.7452317476275
ABC	1.333130598068	1.999198198318
ABC	0.695755243301	1.674176812172
ABC	0.606001913548	1.834764748812
ABC	1.018591046333	2.0074524879455
ABC	0.58487290144	2.3380357921125
ABC	0.652379751205	2.316801548004
ABC	0.795035839081	2.245582342148
ABC	0.761568129063	2.1050768196585
ABC	0.752990663052	1.7946240007875
ABC	1.264390707016	1.45307135582
ABC	0.999318242073	2.002420902252
ABC	0.710686802864	2.441507577896
ABC	0.643916666508	1.5660914182665
ABC	0.779600679874	2.197664290666
ABC	1.638307332993	2.0208559036255
ABC	0.620216548443	2.413140743971
ABC	0.824867963791	2.099460601807
ABC	0.629653871059	1.532993555069
ABC	0.825655996799	1.5245748758315
ABC	1.41687142849	1.61280310154
ACB	2.02512216568	2.840086698532
ABC	0.825816273689	2.342128276825
ABC	1.175920009613	1.516790032387
ABC	0.697049260139	2.1377961635585
ABC	0.571798503399	2.3796307742595
BCA	1.493769049644	2.0622589588165
ABC	0.912073373795	1.623008012772
ABC	0.597886443138	1.615265965462
ABC	1.294017195702	1.8102291822435
ABC	1.379169344902	1.969216704369
ABC	1.294124007225	1.656592130661
ABC	0.719649732113	2.9343082606795
ABC	0.907394170761	1.646559000015
ABC	1.011791467667	1.633042931557
ABC	0.606813788414	1.993095517159
ACB	1.584120988846	2.132011651993
ABC	0.867075920105	1.532878994942
ABC	0.849327385426	1.634938359261
ABC	0.842967331409	2.129652768373
ABC	0.60161459446	1.654970407486
ABC	0.659856498241	1.4935476779935
ABC	0.71259701252	1.745039224625
ABC	0.785511136055	1.526121139526
ABC	2.46874165535	3.5728080272675
ABC	0.982295155525	2.110009908676
ACB	1.72699379921	4.005973339081
ABC	0.770056009293	1.70861697197
BCA	1.449649333954	1.70426595211
ABC	0.721946775913	1.474341034889
ABC	1.18923664093	1.75886797905
ABC	0.68835657835	2.025635689497
ABC	1.210946917534	1.489150047302
ABC	0.612911939621	2.253353357315
ABC	1.387503623962	1.526030182838
ACB	1.984912991524	2.098361968994
ABC	1.115659356117	1.61266875267
ABC	1.077379226685	1.650274753571
ABC	1.013642549515	1.614478826523
ABC	0.881060123444	1.876856327057
ABC	0.963144481182	1.771784901619
ABC	1.48869240284	1.515494346619
ABC	0.600411057472	1.842873096466
ABC	1.523976206779	2.793506145477
ABC	1.416348934174	2.2009978294375
ABC	1.064039826393	1.956277608871
ABC	1.255445718765	1.872977256775
ABC	0.757897436619	2.1505310833455
ABC	0.593638837337	1.738081127405
ABC	0.809973835945	2.014914274216
ABC	0.566317677498	1.459851145744
ABC	1.216601610184	2.143491506577
ABC	0.625428378582	1.7961911857125
ABC	0.891585052013	2.1942076385015
ABC	1.689687013626	3.004029750824
ABC	0.961675465107	2.0905680954455
ABC	0.852615356445	2.200173854828
ABC	0.893604636192	3.376365125179
ABC	1.538843631744	1.598186969757
ABC	0.843800187111	1.910520553589
ABC	0.933829367161	1.827177286148
ABC	0.906944572926	1.474215269089
ABC	1.489153027534	1.6359319686885
ABC	0.830471456051	1.696661710739
ABC	1.681502461433	1.871865272522
ABC	0.636025130749	2.658754557371
ABC	0.97624784708	2.247166186571
ABC	1.014086842537	1.6190086603165
ABC	0.795420765877	1.5581653118135
ABC	0.983569920063	1.550092697144
ABC	0.993695795536	1.67344045639
ABC	1.345311045647	1.5207899808885
ABC	1.575755476952	1.58705675602
ABC	0.772920966148	1.935704112053
ABC	0.743099689484	2.1961290836335
ABC	0.820208668709	1.520515203476
ABC	0.890576303005	1.934476047754
ABC	0.975407063961	1.507699608803
ABC	1.235430955887	1.7522789239885
ABC	0.858251214027	1.5020570755
ABC	0.586104393005	2.112498760223
ABC	1.236243724823	1.976219296455
BCA	1.484494686127	1.507317066193
ABC	0.633772492409	1.973691105843
ABC	0.731664061546	1.556710362434
ABC	1.439167618752	1.621184587479
BCA	1.548489570618	2.02729678154
ABC	1.625505924225	1.752547979355
ABC	0.749194324017	1.766251534224
ABC	0.781007170677	1.776358962059
ABC	0.827856659889	2.26584148407
ABC	0.768707573414	1.576799750328
ABC	1.448211431503	1.612686276436
ABC	2.354159116745	3.550110340118
ABC	0.789849340916	1.6660544872285
ACB	1.891672372818	1.896016001701
ABC	0.677383065224	1.5975707769395
ABC	0.756072759628	1.7298939228055
ABC	0.688692867756	2.2146523296835
ABC	0.915957391262	2.3187586963175
ABC	0.806197822094	1.569895267487
ABC	1.048857808113	1.464760780334
ABC	0.87823164463	1.717246055603
ABC	0.709329009056	2.125150680542
ABC	0.956640541553	1.7927328348155
ABC	0.984204113483	1.948125362396
ABC	0.570228219032	2.8376227021215
ABC	0.968580126762	1.603164076805
ABC	0.636812627316	2.169341057539
ABC	0.671809196472	1.575553774834
ABC	0.768565714359	2.209340840578
ABC	0.662671923637	2.763635575771
ABC	0.898057937622	2.222740650177
ABC	0.86985129118	2.3939213454725
ABC	1.025661110878	2.44401717186
ABC	0.576001942158	2.9622252285485
ABC	0.779083311558	2.1210365593435
ABC	0.854496896267	2.0027179419995
ABC	0.693848609924	1.8400617837905
ABC	0.653460562229	3.0255637466905
ABC	0.625104725361	1.8150227367875
ABC	0.616766452789	3.3613736629485
ABC	1.093452453613	1.761080622673
ACB	1.628246665001	2.612660884857
ACB	1.916605830193	2.6376039981845
ABC	0.826468229294	2.624463558197
ABC	0.65990114212	1.815277457237
ABC	1.058707714081	1.6829599142075
ABC	1.342310428619	1.47254550457
ABC	1.352877736092	1.5745741128925
ABC	0.735148310661	1.5909107923505
ABC	1.08360850811	2.178910732269
ABC	1.071527481079	1.747160077095
ABC	0.971233844757	1.866042137146
ABC	1.289297699928	1.582598686218
ABC	0.87633728981	1.998170375824
ACB	1.531044363976	1.6061465740205
ABC	1.267899870872	3.55667155981
ABC	0.771926403046	1.660175561905
ABC	0.633197665215	1.551263570786
ABC	0.711430728436	1.44634783268
ABC	0.619471311569	2.245728731155
ABC	0.660618841648	1.4600085020065
ACB	2.140122890472	2.874001264572
ABC	1.03306889534	1.478002548218
ABC	0.594431042671	2.490452528
ABC	0.743006587029	1.9302874803545
ABC	1.141598582268	2.035672903061
BCA	1.46762406826	1.571409702301
ABC	0.800324201584	1.885829806328
ABC	0.652267098427	1.590289235115
ABC	1.346474766731	2.053281545639
ABC	1.072233200073	1.535286784172
ACB	1.444575309753	2.182865142822
ABC	0.686601519585	1.92182302475
ABC	0.726121246815	1.901164382696
ABC	0.596844851971	2.7382270991805
ABC	2.479564428329	2.539137840271
ACB	1.579955816269	3.159898757935
ABC	1.400347113609	1.949429512024
BCA	1.950211048126	2.022575378418
BCA	1.736612796783	2.135606765747
ABC	1.104962706566	1.8556126356125
ABC	0.995258450508	1.716914057732
ABC	0.699821054935	2.117141276598
ABC	0.671185970306	1.6123919487
ABC	1.256122350693	1.944471478462
ABC	1.530331492424	1.574724316597
ACB	1.749213337898	1.757411599159
ABC	0.935244083405	2.012791156769
ACB	1.849478840828	2.519399404526
ABC	1.090188860893	2.0257589817045
ABC	1.282028079033	1.665495872498
ACB	1.929275989532	3.4356591701505
ABC	0.942809462547	1.865404009819
ABC	1.171425938606	1.912289261818
ABC	1.626389980316	1.801739215851
ABC	0.588211834431	1.5990114510065
BCA	1.590586781502	2.462698459625
ABC	0.791172206402	2.2157661616805
ABC	1.514352083206	1.790498971939
ABC	0.683736383915	1.8643852174285
ABC	0.954280614853	1.554223895073
ACB	1.845616579056	2.485793828964
ABC	0.719166636467	1.706835865974
ABC	0.644734978676	1.556363582611
ABC	0.823837816715	2.367647439241
ABC	1.032154321671	1.9633505344395
ABC	1.214598536491	1.490666389465
ACB	1.69271838665	2.284064531326
ACB	1.521212935448	2.1237967014315
ABC	1.3115452528	2.715963602066
ABC	1.502390861511	1.593895673752
ACB	2.224971055984	2.381091356277
ABC	0.988966822624	2.245878458023
ABC	1.057784795761	2.179232597351
ABC	1.138981103897	1.746243596077
ABC	0.784513473511	1.951063275337
ACB	1.588870406151	2.2398557662965
ABC	0.9055108428	1.570061326027
ABC	1.478007555008	1.679022550583
ABC	1.181369423866	2.1052582263945
ABC	0.912197649479	1.561890482903
ABC	1.443121910095	1.487548351288
ABC	0.773805856705	2.22496509552
ABC	1.467142343521	1.489309549332
ABC	1.337427139282	1.990095734596
ABC	0.585650682449	1.4495384693145
ABC	1.033782482147	1.542455911636
ACB	1.492287158966	3.399861335754
ABC	0.808281123638	1.520565629005
ABC	0.630947232246	1.7046551704405
ABC	1.148177623749	1.491717219353
ABC	0.625039279461	2.93313190341
ABC	0.679511904716	1.7889516353605
ACB	1.569000601768	2.3756594657895
BCA	1.79215824604	1.8171051740645
ABC	1.099282860756	1.632683396339
ABC	0.813449144363	1.9546189308165
ABC	0.697609245777	2.2997842133045
ABC	0.981079161167	1.573798537254
ABC	1.073000788689	2.3996813297275
ABC	0.781512141228	2.344491004944
ABC	0.751395344734	1.7779812812805
ABC	1.431875705719	2.257967710495
ABC	1.12885248661	1.7332702875135
ACB	2.071382761002	2.4835863113405
ABC	0.597405493259	1.738647729158
ABC	0.665610492229	2.2266883552075
ABC	1.06296646595	1.847432971001
ACB	1.870896697044	2.747427225113
ABC	0.699442088604	1.7426171004775
ABC	0.591808438301	1.479596376419
ABC	0.714168429375	2.25362443924
ACB	1.524951934814	1.736443042755
BCA	1.552562952042	1.613071084023
ABC	1.480266451836	2.044075727463
ABC	0.92262083292	1.83679330349
ABC	0.743028223515	1.7007904052735
ABC	0.627524673939	1.642656415701
ACB	1.460552453995	2.626427650452
ABC	0.616367638111	1.712305098772
ABC	1.456001996994	2.32367515564
ABC	1.403532981873	2.3365185260775
ABC	0.654001951218	1.7597286701205
ABC	1.321634411812	1.987535119057
ABC	0.728159070015	1.699830055237
ABC	0.958855688572	1.529103040695
ABC	0.971110165119	2.032515078783
ABC	1.063691616058	2.1607007980345
ABC	1.232374072075	1.828834295273
ABC	0.630119502544	1.939591318369
ABC	1.91112780571	2.162620306015
ABC	0.606846153736	1.840017348528
ABC	0.704287469387	2.6826536357405
ABC	1.276826381683	1.6523731946945
ABC	1.370690345764	1.748878955841
ABC	1.108181715012	1.4698510169985
ABC	1.344705462456	2.247874259949
ACB	1.489284515381	2.119145154953
ABC	0.791516840458	1.76041996479
ABC	0.846080422401	1.93409204483
ABC	1.695780515671	1.875179767609
ABC	0.586208164692	1.446877479553
ABC	1.220551967621	1.5819083452225
ABC	0.798429489136	1.718376517296
BCA	1.498117685318	1.707478165627
ABC	0.780304193497	2.0528271198275
ACB	1.75166118145	2.642072200775
ABC	0.711583673954	1.728516370058
ABC	1.675624847412	1.896895170212
ABC	0.83653908968	2.2725825607775
ABC	0.685115456581	1.9383190870285
ABC	1.244931340218	3.4985172152525
ABC	0.898990094662	2.10553213954
ABC	0.581249058247	1.45914208889
ABC	0.743582010269	2.033806800842
ACB	1.665818333626	2.08483672142
ACB	1.561878681183	2.16205239296
ABC	1.14208483696	1.7407903671265
ABC	0.975367903709	1.506143212318
ABC	0.92173999548	3.189805716276
ABC	0.870951116085	4.0964660346505
ABC	0.919040620327	1.593842148781
ABC	0.809677243233	2.291877985001
ABC	0.901177883148	1.634933233261
ABC	0.663012683392	4.7376037538055
ABC	0.599898517132	1.446723818779
ABC	0.780134439468	2.1506774425505
ABC	0.675606966019	1.4971305131915
ABC	1.21338737011	1.5733678340915
ABC	1.574432611465	1.600019454956
ABC	0.836719214916	1.5112924575805
ABC	1.39742231369	1.5884745121
BCA	1.447763204575	1.4605041742325
ABC	0.905854225159	2.462326526642
ABC	0.759788513184	2.7807853221895
ABC	0.768674552441	1.887124925852
ABC	0.676634848118	1.6246124506
ABC	0.724863409996	1.567608594894
ABC	1.036566138268	2.4660887718205
ACB	1.841117858887	3.032023906708
ABC	0.934821307659	1.905882120132
ABC	0.799757182598	1.859059482813
ABC	0.850543737411	2.3370156288145
ACB	1.711429953575	2.178018808365
ACB	1.611263036728	2.393278360367
ABC	0.823287904263	1.7136729955675
ABC	0.890529453754	1.593632817268
ABC	0.953877091408	1.691735506058
ABC	0.838636279106	1.634871006012
ABC	0.733191668987	1.4847527742385
ACB	1.682581186295	2.850996017456
ABC	1.255173444748	1.845816493034
ABC	0.747474193573	2.768155813217
ABC	0.73583394289	1.5749295949935
ABC	0.943428874016	1.442198038101
ABC	0.750540077686	2.9066355526445
ABC	0.929860532284	1.798575282097
ABC	0.950722873211	1.865720510483
ABC	0.730450868607	3.6954991817475
ACB	1.476109266281	2.22204709053
ABC	1.141016244888	1.742434859276
ABC	0.666274487972	2.7213983237745
ABC	0.965593457222	2.678293943405
ABC	1.100768566132	2.4790644645695
ABC	1.376023888588	1.847592949867
ABC	1.268467783928	1.605859041214
ABC	0.73082113266	2.121690273285
ABC	0.660428583622	3.412414819002
ABC	0.655627608299	2.9657920002935
ABC	1.062123179436	1.743205547333
ABC	0.749451100826	1.578209161758
ABC	0.567542374134	2.1561599075795
ABC	1.321436524391	1.951817631721
ABC	0.661665856838	2.5829133689405
ABC	0.583171784878	1.557121157646
ABC	0.858285069466	1.691032290459
ABC	1.375833749771	1.5605660676955
ABC	0.640430390835	3.217436760664
ABC	0.644422769547	1.6867091655735
ABC	1.115011811256	1.770866036415
ACB	1.450355291367	1.7202318906785
BCA	2.165897369385	2.209800720215
ABC	1.00418806076	2.283133983612
ABC	1.279970288277	2.115177869797
ABC	1.386425971985	1.661953568459
ABC	0.580347537994	1.780157804489
ABC	0.653494656086	1.7244478166105
ACB	1.469436883926	1.562991976738
ABC	0.973466157913	2.92915391922
ABC	1.591760635376	4.443448543549
ABC	1.740295529366	1.745334386826
ABC	2.202889680862	3.3689794540405
BCA	1.541050553322	1.819977998734
ABC	0.940812408924	1.748878717422
ABC	0.757943153381	1.613721489906
ABC	0.934324860573	1.5207990407945
ABC	1.198491811752	1.5508935451505
ABC	1.555625915527	1.568099737167
ABC	1.120374441147	2.1016557216645
ABC	0.926999390125	1.542951464653
ACB	1.501018881798	1.856445670128
ABC	0.684274435043	1.9565325975415
ABC	1.237748026848	1.91987156868
BCA	2.211938381195	3.576250553131
ABC	1.022104859352	2.142121315002
ABC	1.35840857029	2.4866745471955
ABC	1.417704701424	2.272088289261
ACB	1.545899629593	2.3352048397065
ABC	0.613013327122	1.7872448265555
ABC	0.674496233463	2.364500552416
ABC	1.248706698418	1.593773722649
ABC	0.926696896553	1.665025830269
ABC	0.853458344936	1.628980755806
ABC	0.788848459721	2.4463970959185
ABC	1.469910264015	2.280073642731
ABC	0.584951341152	1.679158359766
ABC	0.939455032349	2.348737716675
ABC	0.779452323914	1.531945347786
ABC	0.818640589714	2.012492656708
ABC	1.327775835991	2.447334051132
BCA	1.445230126381	1.931713581085
ACB	1.51740527153	4.151808738708
ABC	0.912637293339	1.640422701836
ACB	1.653522133827	4.1547752022745
ABC	0.929681539536	1.6144868135455
BCA	1.578204631805	1.915512084961
ABC	0.577528238297	1.726218700409
ABC	1.120822548866	1.607316493988
ABC	1.333740234375	1.527025461197
ABC	0.978594779968	1.750080823898
ABC	1.196065068245	2.075766563416
ACB	1.54546892643	1.570581436157
ABC	0.679774940014	1.643881440163
ABC	0.82197624445	1.5835579633715
ABC	0.891372263432	2.1770875751975
ABC	0.668361246586	1.570683121681
ABC	0.784093916416	2.055470496416
ACB	1.538715362549	1.5946789979935
ABC	0.999807834625	1.7588552236555
ABC	0.981400847435	1.55741751194
ACB	1.553736448288	2.840265035629
ACB	1.461191892624	2.838250160217
ABC	0.60028809309	1.639650732279
ABC	0.98295456171	1.8457249403
ABC	0.839096307755	1.772649765015
ABC	1.357749938965	2.449792385101
ACB	1.494695067406	2.831107616425
ABC	0.721154808998	1.977304339409
ABC	1.05719602108	2.356587648392
ACB	1.45756649971	2.195776939392
ABC	0.897448837757	1.9238747060295
ABC	1.598512649536	2.249060630798
ABC	0.673944056034	1.633753299713
ABC	0.88434779644	1.7104930877685
ACB	1.632051467896	1.9751390218735
ABC	1.168835520744	1.4864276647565
